FIPS,FI Rate,Low Threshold Type,High Threshold Type,Cost Per Meal,Year
35006,0.196,SNAP,Other Nutrition Program,2.69,2016
35007,0.152,SNAP,Other Nutrition Program,3.31,2016
35009,0.178,SNAP,Other Nutrition Program,3.15,2016
35011,0.138,SNAP,Other Nutrition Program,2.98,2016
35013,0.148,SNAP,Other Nutrition Program,2.99,2016
35015,0.133,SNAP,Other Nutrition Program,3.1,2016
35017,0.148,SNAP,Other Nutrition Program,3.28,2016
35019,0.088,SNAP,Other Nutrition Program,3.04,2016
35021,0.143,SNAP,Other Nutrition Program,3.23,2016
35023,0.144,SNAP,Other Nutrition Program,2.98,2016
35025,0.143,SNAP,Other Nutrition Program,3.09,2016
35027,0.164,SNAP,Other Nutrition Program,3.0,2016
35028,0.14,SNAP,Other Nutrition Program,3.27,2016
35029,0.194,SNAP,Other Nutrition Program,3.04,2016
35031,0.273,SNAP,Other Nutrition Program,2.71,2016
35033,0.11,SNAP,Other Nutrition Program,3.35,2016
35035,0.19,SNAP,Other Nutrition Program,3.14,2016
35037,0.161,SNAP,Other Nutrition Program,2.99,2016
35039,0.12,SNAP,Other Nutrition Program,3.06,2016
35041,0.186,SNAP,Other Nutrition Program,2.91,2016
35043,0.144,SNAP,Other Nutrition Program,3.1,2016
35045,0.209,SNAP,Other Nutrition Program,2.78,2016
35047,0.135,SNAP,Other Nutrition Program,3.11,2016
35049,0.126,SNAP,Other Nutrition Program,3.37,2016
35051,0.198,SNAP,Other Nutrition Program,2.88,2016
35053,0.158,SNAP,Other Nutrition Program,2.99,2016
35055,0.148,SNAP,Other Nutrition Program,3.57,2016
35057,0.197,SNAP,Other Nutrition Program,3.04,2016
35059,0.152,SNAP,Other Nutrition Program,2.93,2016
35061,0.134,SNAP,Other Nutrition Program,2.88,2016
36001,0.122,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.48,2016
36003,0.124,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.19,2016
36005,0.161,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.05,2016
36007,0.13,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.01,2016
36009,0.125,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.81,2016
36011,0.106,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.95,2016
36013,0.124,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.82,2016
36015,0.128,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.75,2016
36017,0.11,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.16,2016
36019,0.122,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.01,2016
36021,0.099,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.15,2016
36023,0.118,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.87,2016
36025,0.115,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.69,2016
36027,0.088,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.36,2016
36029,0.127,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.05,2016
36031,0.099,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.93,2016
36033,0.129,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.62,2016
36035,0.122,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.81,2016
36037,0.103,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.83,2016
36039,0.104,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.56,2016
36041,0.1,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.17,2016
36043,0.114,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.82,2016
36045,0.13,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.86,2016
36047,0.182,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.54,2016
36049,0.114,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.11,2016
36051,0.109,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.94,2016
36053,0.102,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.96,2016
36055,0.125,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.05,2016
36057,0.12,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.93,2016
36059,0.056,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.71,2016
36061,0.133,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",5.7,2016
36063,0.12,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.92,2016
36065,0.122,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.0,2016
36067,0.125,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.92,2016
36069,0.092,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.0,2016
36071,0.084,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.3,2016
36073,0.117,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.6,2016
36075,0.127,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.76,2016
36077,0.112,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.08,2016
36079,0.047,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.93,2016
36081,0.109,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.39,2016
36083,0.111,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.37,2016
36085,0.09,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.48,2016
36087,0.092,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.28,2016
36089,0.134,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.79,2016
36091,0.079,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.53,2016
36093,0.108,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.21,2016
36095,0.108,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.29,2016
36097,0.112,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.91,2016
36099,0.107,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.56,2016
36101,0.119,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.85,2016
36103,0.055,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.38,2016
36105,0.11,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.8,2016
36107,0.095,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.26,2016
36109,0.135,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.4,2016
36111,0.099,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.27,2016
36113,0.102,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.23,2016
36115,0.106,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.73,2016
36117,0.098,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.87,2016
36119,0.077,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.57,2016
36121,0.104,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.19,2016
36123,0.101,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.46,2016
37001,0.147,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.96,2016
37003,0.13,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.81,2016
37005,0.129,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.88,2016
37007,0.216,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.62,2016
37009,0.132,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.82,2016
37011,0.128,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.95,2016
37013,0.162,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.96,2016
37015,0.227,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.76,2016
37017,0.209,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.97,2016
37019,0.137,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.27,2016
37021,0.127,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.95,2016
37023,0.142,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.62,2016
37025,0.121,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.91,2016
37027,0.137,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.64,2016
37029,0.121,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.2,2016
37031,0.125,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.39,2016
37033,0.182,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.59,2016
37035,0.129,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.86,2016
37037,0.109,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.26,2016
37039,0.135,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.05,2016
37041,0.2,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.93,2016
37043,0.125,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.01,2016
37045,0.173,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.61,2016
37047,0.191,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.69,2016
37049,0.154,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.11,2016
37051,0.19,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.88,2016
37053,0.106,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.44,2016
37055,0.113,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.68,2016
37057,0.132,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.66,2016
37059,0.115,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.99,2016
37061,0.161,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.77,2016
37063,0.173,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.15,2016
37065,0.253,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.71,2016
37067,0.161,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.94,2016
37069,0.152,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.87,2016
37071,0.151,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.74,2016
37073,0.154,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.02,2016
37075,0.147,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.06,2016
37077,0.156,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.89,2016
37079,0.177,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.75,2016
37081,0.178,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.97,2016
37083,0.247,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.77,2016
37085,0.154,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.06,2016
37087,0.127,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.17,2016
37089,0.107,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.97,2016
37091,0.238,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.76,2016
37093,0.186,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.81,2016
37095,0.202,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.17,2016
37097,0.125,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.99,2016
37099,0.154,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.14,2016
37101,0.122,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.11,2016
37103,0.184,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.01,2016
37105,0.138,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.02,2016
37107,0.202,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.55,2016
37109,0.118,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.71,2016
37111,0.138,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.01,2016
37113,0.13,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.09,2016
37115,0.13,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.04,2016
37117,0.203,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.75,2016
37119,0.155,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.22,2016
37121,0.129,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.13,2016
37123,0.149,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.66,2016
37125,0.13,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.25,2016
37127,0.188,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.67,2016
37129,0.155,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.27,2016
37131,0.251,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.0,2016
37133,0.147,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.01,2016
37135,0.132,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.95,2016
37137,0.144,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.16,2016
37139,0.191,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.97,2016
37141,0.145,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.33,2016
37143,0.163,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.94,2016
37145,0.169,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.81,2016
37147,0.208,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.96,2016
37149,0.121,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.23,2016
37151,0.123,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.73,2016
37153,0.206,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.52,2016
37155,0.211,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.51,2016
37157,0.162,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.83,2016
37159,0.15,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.69,2016
37161,0.156,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.63,2016
37163,0.161,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.68,2016
37165,0.249,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.71,2016
37167,0.14,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.71,2016
37169,0.125,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.12,2016
37171,0.124,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.84,2016
37173,0.154,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.02,2016
37175,0.123,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.18,2016
37177,0.2,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.26,2016
37179,0.098,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.05,2016
37181,0.231,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.78,2016
37183,0.127,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.23,2016
37185,0.226,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.91,2016
37187,0.225,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.92,2016
37189,0.178,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.58,2016
37191,0.184,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.7,2016
37193,0.139,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.92,2016
37195,0.208,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.67,2016
37197,0.12,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.91,2016
37199,0.138,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",2.99,2016
38001,0.065,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.3,2016
38003,0.071,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.11,2016
38005,0.142,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.05,2016
38007,0.068,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.46,2016
38009,0.069,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.19,2016
38011,0.045,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.35,2016
38013,0.076,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.34,2016
38015,0.06,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.23,2016
38017,0.089,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.11,2016
38019,0.041,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.07,2016
38021,0.055,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.08,2016
38023,0.056,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.48,2016
38025,0.062,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.46,2016
38027,0.081,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.13,2016
38029,0.072,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.23,2016
38031,0.066,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.12,2016
38033,0.073,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.46,2016
38035,0.104,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.07,2016
38037,0.069,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.26,2016
38039,0.064,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.09,2016
38041,0.05,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.35,2016
38043,0.051,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.22,2016
38045,0.057,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.17,2016
38047,0.05,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.23,2016
38049,0.065,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.2,2016
38051,0.062,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.19,2016
38053,0.078,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.44,2016
38055,0.06,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.24,2016
38057,0.054,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.25,2016
38059,0.061,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.18,2016
38061,0.063,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.36,2016
38063,0.061,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.06,2016
38065,0.051,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.24,2016
38067,0.059,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.08,2016
38069,0.097,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.16,2016
38071,0.075,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.07,2016
38073,0.065,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.09,2016
38075,0.054,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.22,2016
38077,0.064,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.03,2016
38079,0.172,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.03,2016
38081,0.047,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.09,2016
38083,0.094,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.24,2016
38085,0.172,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.23,2016
38087,0.061,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.35,2016
38089,0.06,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.34,2016
38091,0.044,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.1,2016
38093,0.072,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.19,2016
38095,0.068,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.04,2016
38097,0.057,"SNAP, Other Nutrition Programs","SNAP, Other Nutrition Programs",3.08,2016
